id,destination_id,titre,description,prix,prix_public,duree,langues,inclusions,categorie,profil_cible,horaires,conditions_annulation
56177,4362,Île de Capri avec la grotte bleue : excursion au départ de Rome,,223.60,260,10 heures,,,,general,,
74074,4362,Visite privée de la Galerie Borghèse et des Jardins,,234.78,273,3 heures,,,,solo,,
66628,4362,Visite privée des joyaux cachés et des souterrains du Trastevere,,292.40,340,2 heures,Français|Anglais,,,solo,,
74499,4362,"Castel Sant'Angelo, Panthéon & Piazza Navona : visite familiale",,311.32,362,2 heures 30 minutes,,,,general,,
74063,4362,Visite privée des Musées du Vatican accès coupe-file et Basilique Saint-Pierre,,314.76,366,4 heures,,,,solo,,
74075,4362,Visite privée au coeur de Rome,,352.60,410,3 heures,,,,solo,,
74064,4362,"Visité privé Colisée, Forum Romain et Mont Palatin",,386.14,449,3 heures,,,,solo,,
55462,4362,Rome : visite privée de la Basilique et des catacombes souterraines,,450.64,524,4 heures,Français,,,solo,,
74065,4362,Visite privée des Musées du Vatican avec pick-up,,497.08,578,4 heures,,,,solo,,
74076,4362,Visite privée de la Chapelle Sixtine et des musées du Vatican avec petit-déjeuner,,620.92,722,4 heures,,,,solo,,
53613,4362,"Tout Rome en 1 jour-Voiture de luxe, guide, billets d'entrée, déjeuner",,838.50,975,7 heures 30 minutes,Français|Anglais,,,general,,
59935,4362,Bénédiction du pape et visite privée d'un match de football,,906.44,1054,7 heures,Anglais,,,solo,,
54376,4213,Naples : visite audio guidée en bus à arrêts multiples,,25.80,36,1h30,Audio|Français|Anglais,,,general,,
34652,4213,Mont Vésuve et Pompéi : excursion d'une journée au départ de Naples,,110.08,128,7 heures,,,,general,,
34651,4213,Pompéi : excursion guidée au départ de Naples,,64.50,75,4 heures,,,,general,,
34698,4213,Capri et Anacapri : excursion d'une journée au départ de Naples,,115.24,134,09h00,,,,general,,
34757,4213,"Sorrente, Positano, Amalfi et Ravello : excursion au départ de Naples",,78.26,91,8 heures,,,,general,,
34668,4213,Naples : excursion en petit groupe,,27.52,32,2 heures,,,,groupe,,
34697,4213,Mont Vésuve : excursion d'une demi journée au départ de Naples,,55.04,64,4 heures,,,,general,,
40243,4213,Naples : tour en bus à arrêts multiples,,24.94,29,Ligne A : 45 minutes,Audio|Français|Anglais,,,general,,
34696,4213,Pompéi et Sorrente : excursion d'une journée au départ de Naples,,82.56,96,8 heures,,,,general,,
52096,4213,Herculanum : excursion en petit group avec un archéologue,,42.14,49,2 heures,Français|Anglais,,,general,,
18291,4213,Ile de Capri : excursion semi guidée,,57.62,67,5 heures,Anglais,,,general,,
52013,4213,Capri : visite de la mer et de la ville en bateau depuis Naples,,88.58,103,10 heures,Anglais,,,general,,
34727,4213,Naples et Pompéi : excursion d'une demi journée,,73.10,85,6 heures,,,,general,,
70607,4213,Visite quotidienne de l'île de Capri au départ de Naples,,112.66,131,8 heures,Français|Anglais,,,general,,
52085,4213,Naples : visite guidée souterraine,,17.20,20,1 heure,Anglais,,,general,,
52089,4213,Naples : excursion quotidienne en groupe sur la côte amalfitaine,,50.74,59,8 heures,Anglais,,,groupe,,
61032,4213,Visite guidée privée de 2 heures au musée archéologique de Naples,,93.74,109,2 heures,Français|Anglais,,,solo,,
71715,4213,"Tour sur la côte Amalfitaine Positano, Amalfi et Ravello au départ de Naples",,102.34,119,8 heures à 9 heures,Français|Anglais,,,general,,
40745,4213,"Excursion à Sorrente, Positano, Amalfi et Ravello au départ de Naples",,721.54,839,8 heures,Français|Anglais,,,general,,
56911,4213,Chasse au trésor de Naples et visite autoguidée des monuments,,5.16,6,2 heures,Français|Anglais,,,general,,
74504,4213,Herculanum : billet d'entrée coupe-file avec audioguide,,28.38,33,1 heure,Audio|Français|Anglais,,,general,,
52100,4213,Balade à Naples avec les ruines souterraines,,33.54,39,3 heures à 4 heures,Anglais,,,general,,
52084,4213,"Cours de pizza et pâte: choisissez entre marinara, margherita ou frite",,38.70,45,2 heures,Français|Anglais,,,general,,
56877,4213,Visite du Vésuve au départ d'Herculanum avec bus et billet d'entrée,,39.56,46,3 heures,,,,general,,
34270,4213,Ancien Pompéi : excursion guidée en petit groupe,,55.90,65,2 heures,Anglais,,,groupe,,
52101,4213,Palais royal de Caserte : excursion d'une journée au départ de Naples,,112.66,131,4 heures 30 minutes,,,,general,,
56125,4213,Visite privée d'une demi-journée du parc national du Vésuve,,112.66,131,4 heures,Français|Anglais,,,solo,,
52099,4213,Pompéi et l'île de Capri : excursion guidée d'une journée,,139.32,162,8 heures,Anglais,,,general,,
52083,4213,Positano et Amalfi : excursion en bateau au départ de Naples,,163.40,190,10 heures à 11 heures,Anglais,,,general,,
56916,4213,Activité de chasse au trésor autoguidée dans le quartier Vomero,,0,0,2 heures,Anglais,,,general,,
74502,4213,Parc archéologique d'Herculanum : application d'audioguide,,3.44,5,01:00,,,,general,,
56912,4213,Naples de la Grèce antique à nos jours : une visite audio autoguidée,,7.74,9,40 minutes à 1 heure,Audio|Anglais,,,general,,
56913,4213,Audioguide de Naples dans l'application Smartphone,,7.74,9,30 minutes à 1 heure,Audio|Français|Anglais,,,general,,
56926,4213,Audioguide interactif pour le centre historique de Naples,,8.60,10,2 heures à 4 heures,Audio|Écrit|Français|Anglais,,,general,,
56929,4213,Naples pour découvrir les saveurs et les connaissances,,14.62,17,1 heure 30 minutes,Anglais,,,general,,
74454,4213,Visite guidée des Catacombes de San Gennaro,,14.62,18,Durée entre 50 Minute(s) et 50 Minute(s),,,,general,,
56936,4213,Napulitanata: billet de concert de musique napolitaine traditionnelle,,19.78,23,1 heure,,,,general,,
56937,4213,Jeu de la ville de Naples Sherlock Holmes autoguidé,,19.78,23,2 heures,Français|Anglais,,,general,,
56856,4213,Excursion d'une journée à Pompéi depuis Naples,,22.36,26,5 heures 10 minutes,Audio|Français|Anglais,,,general,,
56742,4213,Visite guidée à pied de l'histoire de Naples et du tunnel de Bourbon,,23.22,27,1 heure,Anglais,,,general,,
73632,4213,Le Vésuve : billet d'entrée,,26.66,33,,,,,general,,
56900,4213,Naples 8 heures de vélo électrique quotidien,,35.26,41,8 heures,,,,general,,
56857,4213,Visite de Naples et de son idole Diego Armando Maradona,,39.56,46,1 heure,Anglais,,,general,,
52014,4213,Naples : excursion autour de la cuisine de rue,,39.56,46,2 heures 30 minutes,Anglais,,,general,,
55894,4213,Visite de Naples en vélo,,42.14,49,3 heures,Français|Anglais,,,general,,
56741,4213,Dégustation de vin guidée et amusante à Naples,,44.72,52,1 heure 30 minutes,Anglais,,,general,,
74420,4213,Visite à pied de Naples et dégustation de street food,,53.32,62,3 heures,,,,general,,
73927,4213,Ischia : billet d’entrée aux thermes de Poséidon,,57.62,70,10:00,,,,general,,
52098,4213,Naples : excursion guidée en vélo électrique,,66.22,77,3 heures à 7 heures,Anglais|Audio,,,general,,
52104,4213,Ruines souterraines : visite à pied de Naples,,66.22,77,3 heures,Anglais,,,general,,
74408,4213,Visite guidée de Pompéi au départ de Naples,,67.08,78,4 heures,Français|Anglais,,,general,,
56927,4213,Visite des quartiers espagnols,,70.52,82,2 heures,Anglais,,,general,,
52088,4213,Naples : Scenic E-Bike Ride avec vin de vignoble et repas,,78.26,91,4 heures,Anglais,,,general,,
56739,4213,Visite privée à pied de la ville historique d'Herculanum,,79.12,92,2 heures,Français|Anglais,,,solo,,
71237,4213,"Excursion d'une journée à Sorrento, Positano et Amalfi au départ de Naples",,82.56,96,7 heures à 8 heures,Anglais,,,general,,
56878,4213,Naples : balade à cheval dans le parc national du Vésuve,,83.42,97,3 heures,Anglais,,,general,,
56858,4213,Visite de Naples à Noël avec le marché San Gregorio Armeno,,84.28,98,3 heures,Anglais,,,general,,
56734,4213,"Croisière d'une journée à Pompéi, Sorrente et sur la côte amalfitaine",,84.28,98,8 heures,Anglais,,,couple,,
56902,4213,Aperisunset en bateau pneumatique depuis Naples,,84.28,98,2 heures,Anglais,,,general,,
59230,4213,"Positano, Amalfi et Ravello - Visite de groupe",,84.28,98,8 heures,Anglais,,,groupe,,
72397,4213,Visite guidée de Positano et Amalfi par la mer depuis Naples,,89.44,104,9 heures 30 minutes,,,,general,,
74325,4213,Visite guidée de la côte amalfitaine au départ de Naples,,98.04,114,9 heures,Français|Anglais,,,general,,
74406,4213,Pompéi et Sorrente : excursion au départ de Naples,,98.04,114,8 heures,Français|Anglais,,,general,,
74326,4213,Excursion d'une journée à Pompéi et au Mont Vésuve au départ de Naples,,103.20,120,8 heures,Français,,,general,,
52015,4213,Le meilleur de Naples : visite avec 10 dégustations gastronomiques,,103.20,120,3 heures,Français|Anglais,,,general,,
73622,4213,Visite du palais royal de Caserta depuis Naples,,111.80,130,6 heures,,,,general,,
74054,4213,Billet d'entrée aux jardins d'Ischia Poséidon avec transfert en hydroptère,,113.52,132,7 heures à 9 heures,,,,general,,
58571,4213,École de cuisine privée avec ManuFood,,117.82,137,5 heures,Anglais,,,solo,,
58570,4213,Balade privée à Herculanum,,125.56,146,2 heures à 6 heures,Français|Anglais,,,solo,,
56732,4213,Visite privée de Pompéi,,126.42,147,3 heures à 4 heures,Anglais,,,solo,,
69266,4213,Visite guidée d'une demi-journée à Naples et à Pompéi au départ de Naples,,130.72,152,6 heures,Anglais,,,general,,
73623,4213,Visite d'une demi-journée du palais royal de Caserte partagée depuis Naples,,134.16,156,4 heures,,,,general,,
71233,4213,Visite Privée à Herculanum avec une guide Archéologue,,137.60,160,2 heures,Français|Anglais,,,solo,,
58572,4213,Dégustation privée du vin du diable,,138.46,161,2 heures 30 minutes,Anglais,,,solo,,
71234,4213,Visite privée et personnalisée Herculanum avec un guide local,,140.18,163,2 heures,Français|Anglais,,,solo,,
60872,4213,Visite privée du musée archéologique de Naples avec un archéologue,,151.36,176,2 heures,Français|Anglais,,,solo,,
56861,4213,Pompéi Ruins : visite privée avec déjeuner et expérience viticole,,155.66,181,6 heures à 8 heures,Anglais,,,solo,,
74417,4213,Excursion à Capri et Anacapri avec la Grotte Bleue au départ de Naples,,156.52,182,8 heures,Français|Anglais,,,general,,
71231,4213,Visite privée et guidée à Herculanum en compagnie d'un guide local professionnel - tout compris,,160.82,187,2 heures,Anglais,,,solo,,
56750,4213,Visite privée : balade à Naples,,165.12,192,3 heures,Français|Anglais,,,solo,,
52106,4213,Naples : excursion privée d'une demi-journée à ruines d'Herculanum,,167.70,195,3 heures,Anglais,,,solo,,
73624,4213,De Naples: visite du palais royal de Caserte demi-journée 4 heures,,167.70,195,4 heures,,,,general,,
71722,4213,Visite de Sorrento Positano Amalfi au départ de Naples,,167.70,195,7 heures à 8 heures,Français|Anglais|Audio,,,general,,
56859,4213,Visite guidée de 2 heures et demie dans le centre historique de Naples,,178.02,207,2 heures 30 minutes,Anglais,,,general,,
72341,4213,Excursion d'une journée en bateau à Ischia et Procida au départ de Naples,,186.62,217,11 heures à 12 heures,,,,general,,
56746,4213,Visite d'une journée sur l'île de Capri avec la grotte bleue de Naples,,186.62,217,8 heures,,,,general,,
59222,4213,Visite privée de la côte amalfitaine et de Pompéi,,219.30,255,7 heures à 8 heures,Français|Anglais,,,solo,,
35689,4213,"Herculanum, Vésuve et Pompéi : excursion privée d'une journée",,248.54,289,8 heures à 9 heures,Anglais,,,solo,,
55753,4213,Sorrento Positano et Pompéi au départ de Naples,,248.54,289,8 heures,Français|Anglais,,,general,,
44787,4213,"Pompéi, Herculanum et Vésuve : excursion d'une journée",,256.28,298,8 heures,Anglais,,,general,,
73625,4213,"Visite privée du palais royal de Caserte au départ de Naples avec Guide, Chauffeur",,328.52,382,5 heures,,,,solo,,
56921,4213,Le meilleur de la côte amalfitaine en train depuis Rome,,362.06,421,10 heures à 12 heures,Français|Anglais,,,general,,
56862,4213,Pompéi : déjeuner et dégustation de vins au départ du port,,365.50,425,6 heures,Anglais,,,general,,
56865,4213,Pompéi : visite avec déjeuner depuis le port de croisière,,365.50,425,6 heures,Anglais,,,couple,,
56866,4213,Pompéi : visite avec déjeuner et dégustation de vin depuis le port,,365.50,425,6 heures,Anglais,,,general,,
56867,4213,Pompéi et Herculanum: déjeuner et dégustation de vin depuis le port,,365.50,425,8 heures,Anglais,,,general,,
56735,4213,Visite privée de Pompéi au départ de Naples,,374.10,435,4 heures,Anglais,,,solo,,
70970,4213,Visite de la côte amalfitaine,,385.28,448,8 heures,Anglais,,,general,,
58569,4213,"Positano, Amalfi et Ravello : visite privée",,403.34,469,8 heures à 9 heures,Anglais,,,solo,,
73777,4213,Excursion privée avec billet coupe-file à la ville antique d'Herculanum et au Vésuve avec guide et chauffeur local,,434.30,505,6 heures,Français|Anglais,,,solo,,
56731,4213,Visite privée d'une journée sur les anciens Pompéi et le Vésuve,,439.46,511,7 heures,Anglais,,,solo,,
63256,4213,Mont Vésuve et Pompéi Excursion privée à la journée,,442.90,515,7 heures,Français|Anglais,,,solo,,
56868,4213,Pompéi et Vésuve : déjeuner avec dégustation de vins au départ du port,,459.24,534,8 heures,Anglais,,,general,,
56864,4213,Pompéi et Mont Vésuve : visite avec déjeuner depuis le port,,459.24,534,8 heures,Anglais,,,general,,
56903,4213,Excursions sur la côte amalfitaine,,505.68,588,8 heures,Anglais,,,general,,
58574,4213,Visite privée de Procida et d'Ischia,,608.88,708,8 heures,Anglais,,,solo,,
72346,4213,Excursion en bateau privé à Ischia et Procida au départ de Naples,,834.20,970,8 heures,Français|Anglais,,,solo,,
56906,4213,Transfert à Capri en yacht,,2800.16,3256,2 heures à 4 heures,Anglais,,,general,,
51541,669,Valle de la Luna : excursion au départ de San Pedro,,41.28,48,5 heures,,,,general,,
51549,669,Rainbow Valley : excursion au départ de San Pedro de Atacama,,42.14,49,5 heures,,,,general,,
51518,669,Visite d'astronomie à San Pedro de Atacama,,42.14,49,2 heures,,,,general,,
51526,669,Lagune de Cejar et Tebenquiche: excursions depuis San Pedro de Atacama,,42.14,49,5 heures,,,,general,,
68317,669,Visite à Vallecito et Magic Bus,,48.16,56,4 heures,Anglais,,,general,,
51551,669,Tour El Tatio Geyser et Machuca au départ de San Pedro de Atacama,,55.04,64,8 heures,,,,general,,
51515,669,"Piedras Rojas, Salar d'Atacama et lacs d'Altiplano",,79.98,93,10 heures,,,,general,,
68321,669,4 heures à vélo à San Pedro de Atacama,,87.72,102,4 heures,Anglais,,,general,,
18176,669,Atacama : tour d'une journée à Los Flamencos et le village de Socaire,,109.22,127,10 heures à 11 heures,Anglais,,,general,,
68323,669,Excursion d'une journée dans les lagons altiplaniques de Piedras Rojas Lagon de Chaxa,,135.02,157,11 heures,Anglais,,,general,,
68327,669,"Ethno-Gastronomie. Menu Dégustation, 6 fois avec Jumelage.",,222.74,259,1 heure 45 minutes,Anglais,,,general,,
68326,669,Route des Salares,,403.34,469,3 heures,Anglais,,,general,,
68325,669,Circuit unique de 5 jours à San Pedro de Atacama,,509.12,592,120 heures,Anglais,,,general,,
68319,669,Plein Atacama - SORBAC (visites de groupe),,1052.64,1224,144 heures,Anglais,,,groupe,,
68316,669,Full Atacama - SORBAC (groupes privés),,1593.58,1853,144 heures,Anglais,,,groupe,,
51527,667,Dîner-spectacle chilien traditionnel,,0,0,5 heures,,,,general,,
51535,667,Full day Excursion to Valle Nevado Ski Center,,0,0,8 heures,,,,general,,
71793,667,Santiago City Tour Plus Vina del Mar & Valparaiso,,0,0,2 jours,,,,general,,
71796,667,Santiago Super Saver: Ville toucheux et concha,,0,0,2 jours,,,,general,,
71797,667,Santiago Super Saver: Concha y Toro plus Vina Del,,0,0,2 jours,,,,general,,
51528,667,Coastal Viña del Mar & Historic Valparaiso,,42.14,49,8 heures,,,,general,,
51534,667,Excursion d'une journée au centre de ski Valle Nevado et Farellones,,42.14,49,9 heures,,,,general,,
51554,667,Santiago : Visite classique de la ville,,54.18,63,3 heures 30 minutes,,,,general,,
51558,667,Undurraga : excursion avec dégustation de vins,,63.64,74,3 heures 30 minutes,,,,general,,
51532,667,Cousino Macul Winery : visite guidée,,72.24,84,3 heures 30 minutes,,,,general,,
51529,667,Visite de la ville Viña del Mar et maison de Pablo Neruda à Isla Negra,,75.68,88,8 heures,,,,general,,
67585,667,Visite semi-privée premium d'une demi-journée Points forts de Santiago,,81.70,95,3 heures,Anglais,,,solo,,
51531,667,Concha et Toro : expérience œnologique au départ de Santiago,,104.06,121,3 heures 30 minutes,Anglais,,,general,,
51530,667,Colchagua Valley Winery : excursion d'une journée de Santiago,,220.16,256,9 heures,,,,general,,
69046,667,Visite privée de Valparaiso avec un guide local expérimenté,,260.58,303,8 heures à 9 heures,Anglais,,,solo,,
53291,3227,Croisière dans les îles volcaniques de Santorin,,35.26,41,6 heures,Français|Anglais,,,couple,,
53292,3227,Croisière sur les îles volcaniques Thirassia et couche du soleil à Oia,,39.56,46,11 heures,Français|Anglais,,,couple,,
44230,3227,Santorin : croisière en Catamaran avec barbecue et boissons,,89.44,104,5 heures,Anglais,,,couple,,
40200,3227,Santorin : croisière au coucher du soleil avec dîner,,82.56,96,6 heures,,,,couple,,
54462,3227,Santorin : Tour en quad avec déjeuner traditionnel,,101.48,118,3 heures,Anglais,,,general,,
53293,3227,Excursion en bus à Santorin avec coucher du soleil à Oia,,43.86,51,10 heures,Français|Anglais,,,general,,
31214,3227,Santorin : croisière en catamarin au coucher du soleil,,78.26,91,5 heures,Anglais,,,couple,,
58432,3227,Visite privée personnalisée du meilleur de Santorin,,43.86,51,4 heures à 8 heures,Anglais,,,solo,,
58438,3227,Visite guidée de 5 heures de Santorin,,98.04,114,4 heures 30 minutes à 5 heures,Anglais,,,general,,
53294,3227,Santorini Wine Tour avec coucher de soleil à Oia,,109.22,127,6 heures,Anglais,,,general,,
58439,3227,"Visite de Santorin, tous les lieux incontournables et séance photo",,222.74,259,6 heures,Anglais,,,general,,
72203,3227,Santorin: Croisière privée en catamaran (nourriture et boissons),,445.48,518,4 heures à 6 heures,Anglais|Écrit,,,couple,,
71613,3227,Croisière au volcan et aux sources chaudes,,30.10,35,3 heures,Anglais,,,couple,,
58425,3227,Visite privée sur mesure - Explorez Santorin avec confort et style,,44.72,52,3 heures à 6 heures,Anglais,,,solo,,
58436,3227,Visite privée d'une demi-journée à Santorin,,49.02,57,3 heures à 6 heures,Anglais,,,solo,,
58444,3227,Transfert aller-retour pour Oia,,49.88,58,3 heures,Anglais,,,general,,
40192,3227,Santorin : visite de l'île du volcan et des sources chaudes,,52.46,61,12 heures,,,,general,,
40202,3227,Oia : excursion avec visite du village traditionnel,,54.18,63,9 heures,,,,general,,
58440,3227,Journée au coucher du soleil et aux villages traditionnels d'Oia,,55.04,64,10 heures,Anglais,,,general,,
58426,3227,Visite privée de 6 heures à Santorin,,59.34,69,4 heures à 6 heures,Anglais,,,solo,,
58429,3227,Excursion d'une demi-journée à Santorin,,64.50,75,5 heures,Anglais,,,general,,
31205,3227,Santorin : croisière en catamaran avec barbecue et boissons,,78.26,91,5 heures,Anglais,,,couple,,
58435,3227,Visite des es points forts de Santorin et des châteaux de Venise,,89.44,104,10 heures à 11 heures,Anglais,,,general,,
54464,3227,Santorin : plongée sous-marine dans la caldeira du volcan,,94.60,110,2 heures 30 minutes,Anglais,,,general,,
58427,3227,Croisière en catamaran Santorini Platinum avec barbecue et bar ouvert,,98.90,115,5 heures,Anglais,,,couple,,
54461,3227,Santorin : excursion en quad avec transfert,,150,150,3 heures 30 minutes,Anglais,,,general,,
58428,3227,Séance photo en robe volante à Santorin avec prise en charge,,156.52,182,1 heure 30 minutes,Anglais,,,general,,
60218,3227,Visite privée sur mesure de 5 heures à Santorin,,173.72,202,5 heures,Anglais,,,solo,,
54691,3227,Excursion privée d'une journée à Santorin,,246.82,287,7 heures à 8 heures,Anglais,,,solo,,
53296,3227,Une aventure œnologique inoubliable sur l'île de Santorin,,326.80,380,4 heures 30 minutes,Français|Anglais,,,general,,
44231,3227,L'arôme de Santorin : excursion d'une demi journée,,375.82,437,4 heures,Français|Anglais|Écrit,,,general,,
53295,3227,Domaine vinicole : excursion au coucher du soleil à Oia,,573.62,667,5 heures,Anglais,,,general,,
21981,3227,Santorin : croisière privée sur la caldeira avec buffet et boissons,,890.10,1035,5 heures,Anglais,,,couple,,
49217,3227,Santorin : vol en hélicoptère,,2707.28,3148,1 heure 30 minutes,Anglais,,,general,,
32405,2797,Harry Potter Warner Bros : excursion aux studios de tournage,,101.48,118,7 heures,,,,general,,
34824,2797,Le Roi Lion à Londres : billet d'entrée au spectacle,,137.60,160,,,,,general,,
34843,2797,Mamma Mia à Londres : billet d'entrée au spectacle,,100,100,2 heures 35 minutes,,,,general,,
36917,2797,Circuit en bus à arrêts multiples à Londres,,31.82,37,24 heures,Audio|Français|Anglais,,,general,,
42175,2797,Londres : visite privée à pied,,238.22,277,4 heures,,,,solo,,
70228,2797,"Visite guidée de l'abbaye de Westminster à Londres, Big Ben, Buckingham",,55.90,65,3 heures à 4 heures,Français|Anglais,,,general,,
73115,2797,London Eye : billet d'entrée,,48.16,58,30 minutes,,,,general,,
42704,2797,Arsenal FC : visite de l'Emirates Stadium,,60,60,- La durée de la visite du musée : environ 30 minutes.,Audio|Français|Anglais,,,general,,
73634,2797,Croisière sur la Tamise à Londres : billet flexible 24h,,14.62,17,Validité : 24 heures,,,,couple,,
73637,2797,Billet d’entrée pour Tower Bridge à Londres,,12.90,16,1 heure,,,,general,,
73250,2797,Aquarium Sea Life de Londres : billet d'entrée,,28.38,34,2 heures,,,,general,,
73247,2797,Madame Tussauds Londres : billet d'entrée,,29.24,35,2 heures,,,,general,,
73321,2797,Palais de Buckingham : billet d'entrée,,32.68,40,2 heures,,,,general,,
73283,2797,Dîner-croisière sur la Tamise à Londres,,123.84,150,3 heures et demie,,,,couple,,
73123,2797,Londres : visite guidée du British Museum,,25.80,30,2 heures,Français|Anglais,,,general,,
73652,2797,Golden Pass - Billet Tout-en-Un pour les Meilleures Attractions de Londres,,68.80,83,1 jour,,,,general,,
32362,2797,Visite de Londres : tour en bus des palais et de la relève de la Garde,,53.32,62,3 heures 15 minutes,,,,general,,
32412,2797,Londres : excursion l'après-midi avec croisière sur la Tamise,,126.42,147,4 heures 30 minutes,,,,couple,,
38217,2797,Le Fantôme de l'Opéra à Londres : billet d'entrée au spectacle,,127.28,148,2 heures 30 minutes,,,,general,,
52577,2797,Londres : tour en bus hop-on hop-off avec croisière - Pass 24 heures,,42.14,49,Billet 1 jour,Audio|Français|Anglais,,,couple,,
38198,2797,Les Misérables à Londres : billet d'entrée au spectacle,,73.10,85,3 heures,,,,general,,
12337,2797,Hard Rock Cafe Londres : billets coupe file,,36.12,42,2 heures,,,,general,,
73233,2797,Billet d'entrée pour l'abbaye de Westminster avec audioguide,,30.96,37,3 heures,,,,general,,
42401,2797,Londres : visite guidée en bus,,30.96,44,1h30,Anglais,,,general,,
73648,2797,Hyde Park et Kensington Gardens : une visite audioguidée,,10.32,12,1 heure à 1 heure 15 minutes,,,,general,,
73931,2797,Visite guidée du stade de Wembley,,28.38,35,75 minutes,,,,general,,
73659,2797,Montée à l'O2 - Expérience en journée,,45.58,56,01:30,,,,general,,
73286,2797,Croisière déjeuner sur la Tamise à Londres,,50.74,61,1 heure 75 minutes,,,,couple,,
73331,2797,Château de Windsor : visite audioguidée avec transport,,68.80,83,6 heures,,,,general,,
73117,2797,LEGOLAND® Windsor avec transport aller-retour depuis Londres,,73.10,88,12 heures,,,,general,,
73638,2797,"Excursion d'une journée à Stratford-upon-Avon, lieu de naissance de Shakespeare, au départ de Londres.",,88.58,108,"10,5 heures",,,,general,,
71278,2797,Visite du palais de Buckingham et des joyaux de la couronne de Londres avec croisière,,190.06,221,8 heures,,,,couple,,
52579,2797,Londres : tour en bus hop-on hop-off avec croisière - Pass  48 heures,,57.62,67,Billet 1 jour,Audio|Anglais,,,couple,,
32472,2797,Londres : excursion d'une journée avec croisière sur la Tamise,,143.62,167,8 heures 30 minutes,,,,couple,,
73249,2797,Tour de Londres :  billet d'entrée,,36.12,43,2 heures,,,,general,,
71723,2797,Visite privée à pied de Londres avec un guide (visite privée),,50.74,59,2 heures à 8 heures,Français|Anglais,,,solo,,
18422,2797,Sherlock Holmes Londres : visite des sites du film,,22.36,26,2 heures,Anglais,,,general,,
32473,2797,Jack l’Éventreur : visite guidée en autocar avec Fish an Chips gratuit,,31.82,37,3 heures,,,,general,,
73661,2797,Visite à pied de l'art de rue à Shoreditch,,21.50,26,2h45,,,,general,,
54607,2797,Excursion en bus fantôme - Londres,,30.96,36,1 heure à 1 heure 15 minutes,Anglais,,,general,,
70852,2797,Frameless - Expérience artistique immersive à Londres,,32.68,38,1 heure à 2 heures,Écrit|Français|Anglais,,,general,,
38214,2797,The Mousetrap à Londres : billet d'entrée au spectacle,,56.76,66,2 heures 15 minutes,,,,general,,
55120,2797,Tour de Londres en vélo électrique,,64.50,75,2 heures 15 minutes,Français|Anglais,,,general,,
32625,2797,Stonehenge Express : visite avec billet d'entrée,,84.28,98,6 heures,,,,general,,
34842,2797,Matilda à Londres : billet d'entrée au spectacle musical,,98.04,114,,,,,general,,
67410,2797,Hamilton : billet d'entrée au spectacle,,120.40,140,2 heures 45 minutes,,,,general,,
73012,2797,Le London Pass Plus,,116.96,142,,,,,general,,
72225,2797,Londres : croisière du Nouvel An sur le London Rose,,312.18,385,4 heures,,,,couple,,
72640,2797,"London Eye, Madame Tussauds et SEA LIFE London : Billet d'entrée",,0,0,,,,,general,,
72642,2797,London Eye : L'expérience du champagne,,0,0,00:30,,,,general,,
73280,2797,Musée Jack l'Éventreur : billet d'entrée,,14.62,17,1 heure,,,,general,,
73222,2797,Visite à pied de Londres royale,,15.48,18,1 heure et demie,,,,general,,
38051,2797,Brighton : tour en bus à arrêts multiples - Pass 1 jour,,16.34,19,24 heures,Audio|Français|Anglais,,,general,,
52311,2797,Londres : visite à pied de la royauté britannique,,15.48,20,1 heure 30 minutes,,,,general,,
73636,2797,Visite à pied sur les traces de James Bond à Londres,,17.20,21,2h30,,,,general,,
73631,2797,Sur les traces de Downton Abbey : visite guidée à pied à Londres,,17.20,21,2h30,,,,general,,
38048,2797,Cambridge : tour en bus à arrêts multiples,,18.06,21,24 heures,Audio|Français|Anglais,,,general,,
73325,2797,Royal Mews : billet d'entrée avec audioguide,,18.06,22,45 minutes,,,,general,,
73312,2797,Parc Shrek’s Adventure : billet d'entrée avec audioguide,,21.50,26,1 heure,,,,general,,
53649,2797,Brighton : tour en bus à arrêts multiples - Pass 2 jour,,22.36,26,2 jours,Audio|Français|Anglais,,,general,,
73327,2797,Galerie du Roi au palais de Buckingham : billet d'entrée,,22.36,27,1 heure,,,,general,,
73290,2797,Visite guidée du Globe Theatre à Londres,,22.36,27,2 heures,,,,general,,
72638,2797,"Les écuries royales, Palais de Buckingham",,22.36,28,01:00,,,,general,,
38047,2797,Bath : tour en bus à arrêts multiples,,24.94,29,24 heures,,,,general,,
73383,2797,Billet d’entrée au palais de Kensington,,24.94,30,2 heures et demie,,,,general,,
73253,2797,Cathédrale Saint-Paul : billet d'entrée,,25.80,32,2 heures,,,,general,,
74341,2797,Visite de Londres pour enfants en bus,,25.80,32,45 minutes,,,,famille,,
73403,2797,Visite touristique de Londres en bus à toit ouvert à arrêts multiples,,26.66,32,1 jour,,,,general,,
73275,2797,London Dungeon : billet d'entrée,,26.66,33,50 minutes,,,,general,,
73398,2797,Hampton Court : billet d’entrée au palais et aux jardins,,28.38,34,3 heures,,,,general,,
72486,2797,Madame Tussauds Londres : Billet d'entrée,,29.24,36,,,,,general,,
73643,2797,Visite guidée du Musée d'Histoire Naturelle,,30.10,37,90 minutes,,,,general,,
73723,2797,Tour panoramique de Londres en bus à impériale avec guide,,30.10,37,120 minutes,,,,general,,
71264,2797,Londres : tour de la ville la nuit,,33.54,39,1 heure 30 minutes,,,,general,,
